"protocol","weekday","timeofday","pdu_size","dest_tcp","dest_udp","flag_tcp","conn.in_enc_timed","conn.ou_enc_timed","conn.in_enc_count","conn.ou_enc_count","conn.in_tsize","conn.ou_tsize","conn.in_asize","conn.ou_asize","conn.in_rateps","conn.ou_rateps","attack"
"Tcp","4","76946","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.016129032258064516","0.0","true"
"Tcp","4","76946","66","80","-1","16","5001165000","-1","5","0","998","0","199.0","0.0","0.07352941176470588","0.0","true"
"Tcp","4","76946","66","80","-1","16","4996187000","-1","5","0","998","0","199.0","0.0","0.07352941176470588","0.0","true"
"Tcp","4","76946","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.015873015873015872","0.0","true"
"Tcp","4","76946","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.015873015873015872","0.0","true"
"Tcp","4","76946","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.015873015873015872","0.0","true"
"Tcp","4","76946","66","80","-1","16","5004656000","-1","5","0","998","0","199.0","0.0","0.07352941176470588","0.0","true"
"Tcp","4","76947","66","80","-1","16","5008169000","-1","5","0","998","0","199.0","0.0","0.07352941176470588","0.0","true"
"Tcp","4","76947","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.015873015873015872","0.0","true"
"Tcp","4","76947","66","80","-1","16","4999192000","-1","5","0","998","0","199.0","0.0","0.07352941176470588","0.0","true"
"Tcp","4","76947","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.015873015873015872","0.0","true"
"Tcp","4","76947","66","80","-1","16","4998723000","-1","5","0","998","0","199.0","0.0","0.07352941176470588","0.0","true"
"Tcp","4","76947","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.015873015873015872","0.0","true"
"Tcp","4","76947","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.015873015873015872","0.0","true"
"Tcp","4","76947","66","80","-1","16","5016085000","-1","5","0","998","0","199.0","0.0","0.07352941176470588","0.0","true"
"Tcp","4","76947","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.015625","0.0","true"
"Tcp","4","76947","66","80","-1","16","5005220000","-1","5","0","998","0","199.0","0.0","0.07246376811594203","0.0","true"
"Tcp","4","76947","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.015625","0.0","true"
"Tcp","4","76947","66","80","-1","16","5005235000","-1","5","0","998","0","199.0","0.0","0.07246376811594203","0.0","true"
"Tcp","4","76947","66","80","-1","16","5013033000","-1","5","0","998","0","199.0","0.0","0.07246376811594203","0.0","true"
"Tcp","4","76948","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.015625","0.0","true"
"Tcp","4","76948","66","80","-1","16","4999110000","-1","5","0","998","0","199.0","0.0","0.07246376811594203","0.0","true"
"Tcp","4","76948","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.015625","0.0","true"
"Tcp","4","76948","66","80","-1","16","5008230000","-1","5","0","998","0","199.0","0.0","0.07246376811594203","0.0","true"
"Tcp","4","76948","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.015625","0.0","true"
"Tcp","4","76948","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.015625","0.0","true"
"Tcp","4","76948","66","80","-1","16","4999943000","-1","5","0","998","0","199.0","0.0","0.07246376811594203","0.0","true"
"Tcp","4","76948","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.015625","0.0","true"
"Tcp","4","76948","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.015625","0.0","true"
"Tcp","4","76948","66","80","-1","16","4996681000","-1","5","0","998","0","199.0","0.0","0.07142857142857142","0.0","true"
"Tcp","4","76948","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.015384615384615385","0.0","true"
"Tcp","4","76948","66","80","-1","16","5004555000","-1","5","0","998","0","199.0","0.0","0.07142857142857142","0.0","true"
"Tcp","4","76948","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.015384615384615385","0.0","true"
"Tcp","4","76949","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.015384615384615385","0.0","true"
"Tcp","4","76949","66","80","-1","16","4997485000","-1","5","0","998","0","199.0","0.0","0.07142857142857142","0.0","true"
"Tcp","4","76949","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.015384615384615385","0.0","true"
"Tcp","4","76949","66","80","-1","16","4999937000","-1","5","0","998","0","199.0","0.0","0.07142857142857142","0.0","true"
"Tcp","4","76949","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.015384615384615385","0.0","true"
"Tcp","4","76949","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.015384615384615385","0.0","true"
"Tcp","4","76949","66","80","-1","16","5006037000","-1","5","0","998","0","199.0","0.0","0.07142857142857142","0.0","true"
"Tcp","4","76949","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.015384615384615385","0.0","true"
"Tcp","4","76949","66","80","-1","16","5007985000","-1","5","0","998","0","199.0","0.0","0.07142857142857142","0.0","true"
"Tcp","4","76949","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.015384615384615385","0.0","true"
"Tcp","4","76949","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.015151515151515152","0.0","true"
"Tcp","4","76949","66","80","-1","16","5006498000","-1","5","0","998","0","199.0","0.0","0.07042253521126761","0.0","true"
"Tcp","4","76949","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.015151515151515152","0.0","true"
"Tcp","4","76950","66","80","-1","16","298194000","-1","6","0","1064","0","177.0","0.0","0.08450704225352113","0.0","true"
"Tcp","4","76950","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.015151515151515152","0.0","true"
"Tcp","4","76950","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.015151515151515152","0.0","true"
"Tcp","4","76950","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.015151515151515152","0.0","true"
"Tcp","4","76950","66","80","-1","16","4996397000","-1","5","0","998","0","199.0","0.0","0.07042253521126761","0.0","true"
"Tcp","4","76950","66","80","-1","16","5046502000","-1","5","0","998","0","199.0","0.0","0.07042253521126761","0.0","true"
"Tcp","4","76950","66","80","-1","16","5015455000","-1","5","0","998","0","199.0","0.0","0.07042253521126761","0.0","true"
"Tcp","4","76950","66","80","-1","16","308309000","-1","6","0","1064","0","177.0","0.0","0.08333333333333333","0.0","true"
"Tcp","4","76950","66","80","-1","16","306373000","-1","6","0","1064","0","177.0","0.0","0.08333333333333333","0.0","true"
"Tcp","4","76950","66","80","-1","16","5008710000","-1","5","0","998","0","199.0","0.0","0.07042253521126761","0.0","true"
"Tcp","4","76950","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.015151515151515152","0.0","true"
"Tcp","4","76950","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.015151515151515152","0.0","true"
"Tcp","4","76950","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.014925373134328358","0.0","true"
"Tcp","4","76951","66","80","-1","16","303109000","-1","6","0","1064","0","177.0","0.0","0.08333333333333333","0.0","true"
"Tcp","4","76951","66","80","-1","16","5009411000","-1","5","0","998","0","199.0","0.0","0.06944444444444445","0.0","true"
"Tcp","4","76951","66","80","-1","16","4998498000","-1","5","0","998","0","199.0","0.0","0.06944444444444445","0.0","true"
"Tcp","4","76951","66","80","-1","16","4994475000","-1","5","0","998","0","199.0","0.0","0.06944444444444445","0.0","true"
"Tcp","4","76951","66","80","-1","16","300220000","-1","6","0","1064","0","177.0","0.0","0.08333333333333333","0.0","true"
"Tcp","4","76951","66","80","-1","16","4999920000","-1","5","0","998","0","199.0","0.0","0.06944444444444445","0.0","true"
"Tcp","4","76951","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.014925373134328358","0.0","true"
"Tcp","4","76951","66","80","-1","16","303112000","-1","6","0","1064","0","177.0","0.0","0.08333333333333333","0.0","true"
"Tcp","4","76951","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.014925373134328358","0.0","true"
"Tcp","4","76951","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.014925373134328358","0.0","true"
"Tcp","4","76951","66","80","-1","16","5007717000","-1","5","0","998","0","199.0","0.0","0.06944444444444445","0.0","true"
"Tcp","4","76951","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.014925373134328358","0.0","true"
"Tcp","4","76951","66","80","-1","16","305615000","-1","6","0","1064","0","177.0","0.0","0.0821917808219178","0.0","true"
"Tcp","4","76952","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.014705882352941176","0.0","true"
"Tcp","4","76952","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.014705882352941176","0.0","true"
"Tcp","4","76952","66","80","-1","16","302389000","-1","6","0","1064","0","177.0","0.0","0.0821917808219178","0.0","true"
"Tcp","4","76952","66","80","-1","16","5028787000","-1","5","0","998","0","199.0","0.0","0.0684931506849315","0.0","true"
"Tcp","4","76952","66","80","-1","16","304788000","-1","6","0","1064","0","177.0","0.0","0.0821917808219178","0.0","true"
"Tcp","4","76952","66","80","-1","16","304816000","-1","6","0","1064","0","177.0","0.0","0.0821917808219178","0.0","true"
"Tcp","4","76952","66","80","-1","16","5086272000","-1","5","0","998","0","199.0","0.0","0.0684931506849315","0.0","true"
"Tcp","4","76952","66","80","-1","16","5023173000","-1","5","0","998","0","199.0","0.0","0.0684931506849315","0.0","true"
"Tcp","4","76952","66","80","-1","16","5007554000","-1","5","0","998","0","199.0","0.0","0.0684931506849315","0.0","true"
"Tcp","4","76952","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.014705882352941176","0.0","true"
"Tcp","4","76952","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.014705882352941176","0.0","true"
"Tcp","4","76952","66","80","-1","16","5010532000","-1","5","0","998","0","199.0","0.0","0.0684931506849315","0.0","true"
"Tcp","4","76952","66","80","-1","16","310703000","-1","6","0","1064","0","177.0","0.0","0.08108108108108109","0.0","true"
"Tcp","4","76952","66","80","-1","16","5000358000","-1","5","0","998","0","199.0","0.0","0.0684931506849315","0.0","true"
"Tcp","4","76952","66","80","-1","16","296625000","-1","6","0","1064","0","177.0","0.0","0.08108108108108109","0.0","true"
"Tcp","4","76953","66","80","-1","16","5000927000","-1","5","0","998","0","199.0","0.0","0.06756756756756757","0.0","true"
"Tcp","4","76953","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.014492753623188406","0.0","true"
"Tcp","4","76953","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.014492753623188406","0.0","true"
"Tcp","4","76953","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.014492753623188406","0.0","true"
"Tcp","4","76953","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.014492753623188406","0.0","true"
"Tcp","4","76953","66","80","-1","16","4993524000","-1","5","0","998","0","199.0","0.0","0.06756756756756757","0.0","true"
"Tcp","4","76953","66","80","-1","16","307954000","-1","6","0","1064","0","177.0","0.0","0.08108108108108109","0.0","true"
"Tcp","4","76953","66","80","-1","16","4977846000","-1","5","0","998","0","199.0","0.0","0.06756756756756757","0.0","true"
"Tcp","4","76953","66","80","-1","16","302083000","-1","6","0","1064","0","177.0","0.0","0.08108108108108109","0.0","true"
"Tcp","4","76953","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.014492753623188406","0.0","true"
"Tcp","4","76953","66","80","-1","16","302769000","-1","6","0","1064","0","177.0","0.0","0.08","0.0","true"
"Tcp","4","76953","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.014492753623188406","0.0","true"
"Tcp","4","76953","66","80","-1","16","4999451000","-1","4","0","932","0","233.0","0.0","0.05405405405405406","0.0","true"
"Tcp","4","76954","66","80","-1","16","4999559000","-1","4","0","932","0","233.0","0.0","0.05405405405405406","0.0","true"
"Tcp","4","76954","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.014285714285714285","0.0","true"
"Tcp","4","76954","66","80","-1","16","5052009000","-1","5","0","998","0","199.0","0.0","0.06666666666666667","0.0","true"
"Tcp","4","76954","66","80","-1","16","303687000","-1","6","0","1064","0","177.0","0.0","0.08","0.0","true"
"Tcp","4","76954","66","80","-1","16","342801000","-1","6","0","1064","0","177.0","0.0","0.08","0.0","true"
"Tcp","4","76954","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.014285714285714285","0.0","true"
"Tcp","4","76954","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.014285714285714285","0.0","true"
"Tcp","4","76954","66","80","-1","16","294676000","-1","6","0","1064","0","177.0","0.0","0.08","0.0","true"
"Tcp","4","76954","66","80","-1","16","309740000","-1","6","0","1064","0","177.0","0.0","0.08","0.0","true"
"Tcp","4","76954","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.014285714285714285","0.0","true"
"Tcp","4","76954","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.014285714285714285","0.0","true"
"Tcp","4","76954","66","80","-1","16","-1","-1","-1","-1","-1","-1","-1.0","-1.0","-1.0","-1.0","true"
"Tcp","4","76954","66","80","-1","16","300670000","-1","6","0","1064","0","177.0","0.0","0.07894736842105263","0.0","true"
"Tcp","4","76954","66","80","-1","16","-1","-1","-1","-1","-1","-1","-1.0","-1.0","-1.0","-1.0","true"
"Tcp","4","76955","66","80","-1","16","310603000","-1","6","0","1064","0","177.0","0.0","0.07894736842105263","0.0","true"
"Tcp","4","76955","66","80","-1","16","-1","-1","-1","-1","-1","-1","-1.0","-1.0","-1.0","-1.0","true"
"Tcp","4","76955","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.014084507042253521","0.0","true"
"Tcp","4","76955","66","80","-1","16","5003083000","-1","5","0","998","0","199.0","0.0","0.06578947368421052","0.0","true"
"Tcp","4","76955","66","80","-1","16","297196000","-1","6","0","1064","0","177.0","0.0","0.07894736842105263","0.0","true"
"Tcp","4","76955","66","80","-1","16","5005531000","-1","5","0","998","0","199.0","0.0","0.06578947368421052","0.0","true"
"Tcp","4","76955","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.014084507042253521","0.0","true"
"Tcp","4","76955","66","80","-1","16","299278000","-1","6","0","1064","0","177.0","0.0","0.07894736842105263","0.0","true"
"Tcp","4","76955","66","80","-1","16","300605000","-1","6","0","1064","0","177.0","0.0","0.07894736842105263","0.0","true"
"Tcp","4","76955","66","80","-1","16","5008453000","-1","5","0","998","0","199.0","0.0","0.06578947368421052","0.0","true"
"Tcp","4","76955","66","80","-1","16","5014497000","-1","5","0","998","0","199.0","0.0","0.06578947368421052","0.0","true"
"Tcp","4","76955","66","80","-1","16","5101640000","-1","3","0","206","0","68.0","0.0","0.039473684210526314","0.0","true"
"Tcp","4","76955","66","80","-1","16","5004831000","-1","5","0","998","0","199.0","0.0","0.06578947368421052","0.0","true"
"Tcp","4","76955","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.014084507042253521","0.0","true"
"Tcp","4","76956","66","80","-1","16","302291000","-1","6","0","1064","0","177.0","0.0","0.07792207792207792","0.0","true"
"Tcp","4","76956","66","80","-1","16","302101000","-1","6","0","1064","0","177.0","0.0","0.07792207792207792","0.0","true"
"Tcp","4","76956","66","80","-1","16","302201000","-1","6","0","1064","0","177.0","0.0","0.07792207792207792","0.0","true"
"Tcp","4","76956","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.013888888888888888","0.0","true"
"Tcp","4","76956","66","80","-1","16","4991680000","-1","5","0","998","0","199.0","0.0","0.06493506493506493","0.0","true"
"Tcp","4","76956","66","80","-1","16","4998993000","-1","5","0","998","0","199.0","0.0","0.06493506493506493","0.0","true"
"Tcp","4","76956","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.013888888888888888","0.0","true"
"Tcp","4","76956","66","80","-1","16","300239000","-1","6","0","1064","0","177.0","0.0","0.07792207792207792","0.0","true"
"Tcp","4","76956","66","80","-1","16","309366000","-1","6","0","1064","0","177.0","0.0","0.07792207792207792","0.0","true"
"Tcp","4","76956","66","80","-1","16","309393000","-1","6","0","1064","0","177.0","0.0","0.07792207792207792","0.0","true"
"Tcp","4","76956","66","80","-1","16","296797000","-1","6","0","1064","0","177.0","0.0","0.07792207792207792","0.0","true"
"Tcp","4","76956","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.013888888888888888","0.0","true"
"Tcp","4","76956","66","80","-1","16","4997959000","-1","5","0","998","0","199.0","0.0","0.06493506493506493","0.0","true"
"Tcp","4","76957","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.013888888888888888","0.0","true"
"Tcp","4","76957","66","80","-1","16","5000938000","-1","5","0","998","0","199.0","0.0","0.06493506493506493","0.0","true"
"Tcp","4","76957","66","80","-1","16","310909000","-1","6","0","1064","0","177.0","0.0","0.07692307692307693","0.0","true"
"Tcp","4","76957","66","80","-1","16","4993228000","-1","5","0","998","0","199.0","0.0","0.06493506493506493","0.0","true"
"Tcp","4","76957","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.0136986301369863","0.0","true"
"Tcp","4","76957","66","80","-1","16","4997894000","-1","5","0","998","0","199.0","0.0","0.0641025641025641","0.0","true"
"Tcp","4","76957","74","80","-1","2","0","-1","1","0","74","0","74.0","0.0","0.0136986301369863","0.0","true"
"Tcp","4","76957","66","80","-1","16","4995179000","-1","5","0","998","0","199.0","0.0","0.0641025641025641","0.0","true"
"Tcp","4","76957","66","80","-1","16","299713000","-1","6","0","1064","0","177.0","0.0","0.07692307692307693","0.0","true"
"Tcp","4","76957","66","80","-1","16","302112000","-1","6","0","1064","0","177.0","0.0","0.07692307692307693","0.0","true"
"Tcp","4","76957","66","80","-1","16","299654000","-1","6","0","1064","0","177.0","0.0","0.07692307692307693","0.0","true"
"Tcp","4","76957","66","80","-1","16","5046153000","-1","5","0","998","0","199.0","0.0","0.0641025641025641","0.0","true"
