"protocol","weekday","timeofday","pdu_size","dest_tcp","dest_udp","flag_tcp","exp(subject(org.jnetpcap.protocol.network.Ip4.destination)).enc_timed","exp(subject(org.jnetpcap.protocol.network.Ip4.destination)).enc_count","exp(subject(org.jnetpcap.protocol.network.Ip4.destination)).enc_tsize","exp(subject(org.jnetpcap.protocol.network.Ip4.destination)).enc_asize","exp(subject(org.jnetpcap.protocol.network.Ip4.destination)).enc_rateps","attack"
"Tcp","4","76499","91","80","-1","24","4000","15050","1645119","109.0","22.977099236641223","true"
"Icmp","4","76499","74","-1","-1","-1","1001661000","15052","1645267","109.0","22.980152671755725","false"
"Icmp","4","76499","74","-1","-1","-1","591912000","15054","1645415","109.0","22.983206106870227","false"
"Icmp","4","76499","74","-1","-1","-1","999660000","15056","1645563","109.0","22.951219512195124","false"
"Icmp","4","76499","74","-1","-1","-1","593382000","15058","1645711","109.0","22.954268292682926","false"
"Icmp","4","76501","74","-1","-1","-1","999681000","15060","1645859","109.0","22.922374429223744","false"
"Icmp","4","76502","74","-1","-1","-1","596064000","15062","1646007","109.0","22.890577507598785","false"
"Tcp","4","76503","82","80","-1","24","403273000","15064","1646163","109.0","22.824242424242424","true"
"Tcp","4","76503","90","80","-1","24","44000","15066","1646355","109.0","22.827272727272728","true"
"Tcp","4","76503","106","80","-1","24","29000","15068","1646561","109.0","22.830303030303032","true"
"Tcp","4","76503","92","80","-1","24","29000","15071","1646860","109.0","22.834848484848486","true"
"Tcp","4","76504","88","80","-1","24","29000","15073","1647040","109.0","22.837878787878786","true"
"Tcp","4","76504","96","80","-1","24","30000","15074","1647136","109.0","22.83939393939394","true"
"Tcp","4","76504","98","80","-1","24","30000","15076","1647341","109.0","22.842424242424244","true"
"Tcp","4","76504","97","80","-1","24","30000","15078","1647544","109.0","22.845454545454544","true"
"Tcp","4","76504","110","80","-1","24","30000","15081","1647847","109.0","22.85","true"
"Tcp","4","76504","85","80","-1","24","31000","15082","1647932","109.0","22.85151515151515","true"
"Tcp","4","76504","95","80","-1","24","61000","15084","1648133","109.0","22.854545454545455","true"
"Tcp","4","76504","88","80","-1","24","29000","15087","1648403","109.0","22.85909090909091","true"
"Tcp","4","76504","102","80","-1","24","30000","15088","1648505","109.0","22.826021180030256","true"
"Tcp","4","76504","92","80","-1","24","36000","15090","1648687","109.0","22.829046898638428","true"
"Tcp","4","76504","78","80","-1","24","30000","15092","1648854","109.0","22.832072617246595","true"
"Tcp","4","76504","110","80","-1","24","29000","15095","1649156","109.0","22.83661119515885","true"
"Tcp","4","76504","79","80","-1","24","29000","15096","1649235","109.0","22.838124054462934","true"
"Tcp","4","76504","98","80","-1","24","32000","15099","1649508","109.0","22.842662632375188","true"
"Tcp","4","76504","103","80","-1","24","31000","15101","1649722","109.0","22.84568835098336","true"
"Tcp","4","76505","74","80","-1","24","53000","15103","1649893","109.0","22.848714069591527","true"
"Tcp","4","76505","96","80","-1","24","40000","15104","1649989","109.0","22.850226928895612","true"
"Tcp","4","76505","96","80","-1","24","29000","15107","1650292","109.0","22.854765506807865","true"
"Tcp","4","76505","92","80","-1","24","29000","15108","1650384","109.0","22.85627836611195","true"
"Tcp","4","76505","94","80","-1","24","30000","15110","1650582","109.0","22.859304084720122","true"
"Tcp","4","76505","95","80","-1","24","29000","15113","1650858","109.0","22.863842662632376","true"
"Tcp","4","76505","101","80","-1","24","36000","15114","1650959","109.0","22.86535552193646","true"
"Tcp","4","76505","99","80","-1","24","29000","15116","1651149","109.0","22.86838124054463","true"
"Tcp","4","76505","110","80","-1","24","30000","15119","1651470","109.0","22.872919818456882","true"
"Tcp","4","76505","111","80","-1","24","430000","15121","1651689","109.0","22.841389728096676","true"
"Tcp","4","76505","97","80","-1","24","44000","15122","1651786","109.0","22.842900302114803","true"
"Tcp","4","76505","91","80","-1","24","38000","15124","1651966","109.0","22.845921450151057","true"
"Tcp","4","76505","87","80","-1","24","78000","15126","1652137","109.0","22.84894259818731","true"
"Tcp","4","76505","104","80","-1","24","30000","15128","1652324","109.0","22.851963746223564","true"
"Tcp","4","76505","112","80","-1","24","30000","15130","1652514","109.0","22.854984894259818","true"
"Tcp","4","76505","100","80","-1","24","30000","15133","1652819","109.0","22.8595166163142","true"
"Tcp","4","76506","94","80","-1","24","30000","15135","1653018","109.0","22.862537764350453","true"
"Tcp","4","76506","92","80","-1","24","30000","15137","1653205","109.0","22.865558912386707","true"
"Tcp","4","76506","111","80","-1","24","29000","15138","1653316","109.0","22.867069486404834","true"
"Tcp","4","76506","105","80","-1","24","31000","15140","1653533","109.0","22.870090634441087","true"
"Tcp","4","76506","86","80","-1","24","30000","15143","1653777","109.0","22.87462235649547","true"
"Tcp","4","76506","103","80","-1","24","30000","15144","1653880","109.0","22.876132930513595","true"
"Tcp","4","76506","101","80","-1","24","30000","15146","1654076","109.0","22.87915407854985","true"
"Tcp","4","76506","106","80","-1","24","30000","15148","1654290","109.0","22.882175226586103","true"
"Tcp","4","76506","101","80","-1","24","37000","15150","1654504","109.0","22.885196374622357","true"
"Tcp","4","76506","95","80","-1","24","36000","15152","1654690","109.0","22.85369532428356","true"
"Tcp","4","76506","75","80","-1","24","7000","15154","1654860","109.0","22.856711915535445","true"
"Tcp","4","76506","95","80","-1","24","3000","15156","1655040","109.0","22.85972850678733","true"
"Tcp","4","76506","100","80","-1","24","38000","15159","1655332","109.0","22.86425339366516","true"
"Tcp","4","76506","95","80","-1","24","4000","15160","1655427","109.0","22.8657616892911","true"
"Tcp","4","76507","99","80","-1","24","38000","15163","1655716","109.0","22.87028657616893","true"
"Tcp","4","76507","107","80","-1","24","3000","15164","1655823","109.0","22.871794871794872","true"
"Tcp","4","76507","100","80","-1","24","47000","15167","1656111","109.0","22.8763197586727","true"
"Tcp","4","76507","110","80","-1","24","4000","15168","1656221","109.0","22.877828054298643","true"
"Tcp","4","76507","85","80","-1","24","37000","15171","1656492","109.0","22.88235294117647","true"
"Tcp","4","76507","99","80","-1","24","4000","15172","1656591","109.0","22.883861236802414","true"
"Tcp","4","76507","94","80","-1","24","4000","15174","1656770","109.0","22.8868778280543","true"
"Tcp","4","76507","74","80","-1","24","3000","15176","1656932","109.0","22.889894419306184","true"
"Tcp","4","76507","94","80","-1","24","48000","15179","1657191","109.0","22.859939759036145","true"
"Tcp","4","76507","102","80","-1","24","3000","15180","1657293","109.0","22.86144578313253","true"
"Tcp","4","76507","118","80","-1","24","4000","15182","1657508","109.0","22.8644578313253","true"
"Icmp","4","76507","74","-1","-1","-1","400276000","15185","1657763","109.0","22.86897590361446","false"
"Icmp","4","76507","74","-1","-1","-1","601377000","15186","1657837","109.0","22.870481927710845","false"
"Arp","4","76507","42","-1","-1","-1","-1","-1","-1","-1.0","-1.0","false"
"Tcp","4","76507","74","80","-1","2","397260000","15189","1658059","109.0","22.875","true"
"Icmp","4","76509","74","-1","-1","-1","1000655000","15191","1658207","109.0","22.84360902255639","false"
"Tcp","4","76510","74","80","-1","2","394263000","15193","1658355","109.0","22.778110944527736","true"
"Icmp","4","76512","74","-1","-1","-1","1001657000","15195","1658503","109.0","22.74700598802395","false"
"Tcp","4","76513","74","80","-1","2","393283000","15197","1658651","109.0","22.682089552238807","true"
"Tcp","4","76513","80","80","-1","24","38000","15199","1658839","109.0","22.68507462686567","true"
"Tcp","4","76513","96","80","-1","24","35000","15201","1659048","109.0","22.688059701492538","true"
"Tcp","4","76513","92","80","-1","24","33000","15203","1659230","109.0","22.6910447761194","true"
"Tcp","4","76514","90","80","-1","24","32000","15205","1659397","109.0","22.69402985074627","true"
"Tcp","4","76514","91","80","-1","24","34000","15208","1659678","109.0","22.698507462686567","true"
"Tcp","4","76514","108","80","-1","24","33000","15209","1659786","109.0","22.7","true"
"Tcp","4","76514","74","80","-1","24","33000","15211","1659973","109.0","22.702985074626866","true"
"Tcp","4","76514","109","80","-1","24","86000","15214","1660272","109.0","22.707462686567165","true"
"Tcp","4","76514","91","80","-1","24","34000","15215","1660363","109.0","22.708955223880597","true"
"Tcp","4","76514","92","80","-1","24","37000","15217","1660556","109.0","22.711940298507464","true"
"Tcp","4","76514","95","80","-1","24","32000","15219","1660727","109.0","22.714925373134328","true"
"Tcp","4","76514","104","80","-1","24","32000","15221","1660937","109.0","22.684053651266765","true"
"Tcp","4","76514","111","80","-1","24","32000","15223","1661150","109.0","22.68703427719821","true"
"Tcp","4","76514","80","80","-1","24","33000","15226","1661405","109.0","22.69150521609538","true"
"Tcp","4","76514","92","80","-1","24","32000","15227","1661497","109.0","22.692995529061104","true"
"Tcp","4","76514","109","80","-1","24","33000","15230","1661805","109.0","22.69746646795827","true"
"Tcp","4","76514","107","80","-1","24","32000","15231","1661912","109.0","22.698956780923993","true"
"Tcp","4","76514","118","80","-1","24","297000","15233","1662137","109.0","22.70193740685544","true"
"Tcp","4","76515","115","80","-1","24","30000","15236","1662431","109.0","22.706408345752607","true"
"Tcp","4","76515","92","80","-1","24","31000","15238","1662634","109.0","22.709388971684053","true"
"Tcp","4","76515","89","80","-1","24","31000","15239","1662723","109.0","22.710879284649778","true"
"Tcp","4","76515","104","80","-1","24","28000","15242","1663011","109.0","22.715350223546945","true"
"Tcp","4","76515","85","80","-1","24","29000","15243","1663096","109.0","22.716840536512667","true"
"Tcp","4","76515","95","80","-1","24","29000","15246","1663394","109.0","22.721311475409838","true"
"Tcp","4","76515","102","80","-1","24","31000","15248","1663596","109.0","22.72429210134128","true"
"Tcp","4","76515","103","80","-1","24","32000","15249","1663699","109.0","22.725782414307005","true"
"Tcp","4","76515","108","80","-1","24","32000","15252","1664018","109.0","22.730253353204173","true"
"Tcp","4","76515","96","80","-1","24","30000","15253","1664114","109.0","22.697916666666668","true"
"Tcp","4","76515","93","80","-1","24","30000","15255","1664299","109.0","22.700892857142858","true"
"Tcp","4","76515","92","80","-1","24","29000","15258","1664588","109.0","22.705357142857142","true"
"Tcp","4","76515","83","80","-1","24","29000","15259","1664671","109.0","22.706845238095237","true"
"Tcp","4","76515","95","80","-1","24","29000","15261","1664861","109.0","22.709821428571427","true"
"Tcp","4","76515","98","80","-1","24","29000","15264","1665143","109.0","22.714285714285715","true"
"Tcp","4","76515","97","80","-1","24","31000","15265","1665240","109.0","22.71577380952381","true"
"Tcp","4","76516","99","80","-1","24","40000","15267","1665440","109.0","22.71875","true"
"Tcp","4","76516","91","80","-1","24","1422000","15269","1665610","109.0","22.72172619047619","true"
"Tcp","4","76516","111","80","-1","24","34000","15271","1665826","109.0","22.72470238095238","true"
"Tcp","4","76516","101","80","-1","24","29000","15274","1666118","109.0","22.729166666666668","true"
"Tcp","4","76516","104","80","-1","24","29000","15276","1666307","109.0","22.732142857142858","true"
"Tcp","4","76516","86","80","-1","24","29000","15278","1666486","109.0","22.735119047619047","true"
"Tcp","4","76516","91","80","-1","24","30000","15279","1666577","109.0","22.736607142857142","true"
"Tcp","4","76516","88","80","-1","24","30000","15282","1666877","109.0","22.741071428571427","true"
"Tcp","4","76516","95","80","-1","24","30000","15284","1667064","109.0","22.710252600297178","true"
"Tcp","4","76516","96","80","-1","24","32000","15285","1667160","109.0","22.711738484398218","true"
"Tcp","4","76516","102","80","-1","24","1430000","15288","1667480","109.0","22.71619613670134","true"
"Tcp","4","76516","88","80","-1","24","70000","15289","1667568","109.0","22.71768202080238","true"
"Tcp","4","76516","81","80","-1","24","30000","15291","1667749","109.0","22.72065378900446","true"
"Tcp","4","76516","95","80","-1","24","29000","15293","1667948","109.0","22.72362555720654","true"
"Tcp","4","76516","90","80","-1","24","2807000","15295","1668130","109.0","22.72659732540862","true"
"Tcp","4","76517","96","80","-1","24","33000","15297","1668328","109.0","22.7295690936107","true"
"Tcp","4","76517","98","80","-1","24","30000","15299","1668520","109.0","22.73254086181278","true"
"Tcp","4","76517","95","80","-1","24","29000","15301","1668714","109.0","22.73551263001486","true"
"Tcp","4","76517","87","80","-1","24","30000","15303","1668896","109.0","22.73848439821694","true"
"Tcp","4","76517","103","80","-1","24","29000","15305","1669106","109.0","22.74145616641902","true"
"Tcp","4","76517","108","80","-1","24","30000","15308","1669411","109.0","22.74591381872214","true"
"Tcp","4","76517","77","80","-1","24","31000","15310","1669571","109.0","22.74888558692422","true"
"Tcp","4","76517","111","80","-1","24","34000","15311","1669682","109.0","22.75037147102526","true"
"Tcp","4","76517","104","80","-1","24","30000","15313","1669868","109.0","22.719584569732937","true"
"Tcp","4","76517","116","80","-1","24","30000","15316","1670195","109.0","22.724035608308604","true"
"Tcp","4","76517","81","80","-1","24","30000","15317","1670276","109.0","22.725519287833826","true"
"Tcp","4","76517","75","80","-1","24","30000","15319","1670442","109.0","22.728486646884274","true"
"Tcp","4","76517","91","80","-1","24","57000","15321","1670619","109.0","22.73145400593472","true"
"Tcp","4","76517","98","80","-1","24","31000","15323","1670831","109.0","22.734421364985163","true"
"Tcp","4","76517","99","80","-1","24","34000","15326","1671115","109.0","22.73887240356083","true"
"Tcp","4","76518","94","80","-1","24","30000","15328","1671312","109.0","22.741839762611274","true"
"Tcp","4","76518","108","80","-1","24","29000","15329","1671420","109.0","22.7433234421365","true"
"Tcp","4","76518","89","80","-1","24","30000","15331","1671585","109.0","22.746290801186944","true"
"Tcp","4","76518","98","80","-1","24","30000","15333","1671777","109.0","22.74925816023739","true"
"Tcp","4","76518","95","80","-1","24","52000","15336","1672071","109.0","22.753709198813056","true"
"Tcp","4","76518","103","80","-1","24","36000","15337","1672174","109.0","22.755192878338278","true"
"Tcp","4","76518","99","80","-1","24","155000","15339","1672383","109.0","22.758160237388726","true"
